train_loss,val_loss,val_nrmse_loss,curr_epoch
0.06461545480110581,0.40547271913998506,0.6817161340721415,0
0.06383130073939601,0.4018857833652496,0.6848049530608759,1
0.06326916971504766,0.39745206266995303,0.6849223144243014,2
0.06353378685384171,0.39674176530494115,0.686625821834301,3
0.06327482459144693,0.3946763027380797,0.6893446912861956,4
0.06301108975887987,0.3932400865793617,0.687851373974585,5
0.06282211885205309,0.3856713736441391,0.6785465343170248,6
0.06272030038656061,0.38828420096332894,0.6873311828123859,7
0.06255810829950884,0.3871440443754391,0.6939143346009313,8
0.06249002534401169,0.38477321262896175,0.6886936645227303,9
