1	1383260400000	0	0.08136262351125882				
1	1383260400000	39	0.14186425470242922	0.1567870050390246	0.16093793691701822	0.052274848528573205	11.028366381681026
1	1383261000000	0	0.13658782275823106			0.02730046487718618	
1	1383261000000	33					0.026137424264286602
1	1383261000000	39	0.27845207746066025	0.11992572014174135	0.1887771729145041	0.13363747203983203	11.100963451409388
1	1383261600000	0	0.05343788914147278				
1	1383261600000	39	0.3306414276169333	0.1709520296851148	0.13417624316013174	0.05460092975437236	10.892770602791096
1	1383262200000	0	0.026137424264286602				
1	1383262200000	39	0.6814340796890551	0.22081529861558874	0.02730046487718618	0.05343788914147278	8.622424590989748
1	1383262800000	0	0.02730046487718618				
1	1383262800000	39	0.24337810266887647	0.1928905642458027	0.05343788914147278	0.08073835401865896	8.009927462445756
1	1383263400000	0	0.02730046487718618				
1	1383263400000	39	0.0563882398598718	0.24337810266887647	0.02730046487718618	0.02730046487718618	8.1184195540896
1	1383264000000	0	0.029712044475285478			0.003574620210998875	
1	1383264000000	39	0.13533928377303134	0.0849372437222577	0.05343788914147278	0.0017873101054994376	8.026269748512151
1	1383264600000	0	0.02730046487718618				
1	1383264600000	39	0.1887771729145041	0.026137424264286602	0.0017873101054994376	0.05460092975437236	8.514178577183893
1	1383265200000	39	0.24221506205597687	0.16031366742441833	0.10803881889584513	0.026137424264286602	6.8334248963840505
1	1383265800000	0	0.02730046487718618			0.02730046487718618	
1	1383265800000	39	0.2944899105845501	0.2457041838946756	0.02730046487718618	0.08073835401865896	6.55460504454769
1	1383266400000	0	0.026137424264286602				
1	1383266400000	39	0.10803881889584513	0.10803881889584513			7.338716012816092
1	1383267000000	0	0.02730046487718618				
1	1383267000000	39	0.05701250935247166	0.14490010379312837			6.779704731239178
1	1383267600000	39	0.13953817347663006	0.05522519924697222			7.19216205511537
1	1383268200000	39		0.05343788914147278		0.02730046487718618	7.503314068316409
1	1383268800000	39	0.02730046487718618	0.05460092975437236	0.02792473436978604		6.169533683920985
1	1383269400000	0	0.02730046487718618				
1	1383269400000	39	0.05996286007087068	0.0563882398598718		0.029087774982685617	7.605452185775456
1	1383270000000	39	0.13417624316013174	0.05343788914147278		0.05343788914147278	6.56956533543098
1	1383270000000	49					0.02730046487718618
1	1383270600000	39	0.02730046487718618	0.02730046487718618		0.026137424264286602	6.1398216394456995
1	1383271200000	0	0.02730046487718618				
1	1383271200000	39	0.19351483373840256	0.2190279885100893		0.026137424264286602	6.027583930846255
1	1383271800000	39	0.2463284533872755	0.2730046487718618			5.686304140968626
1	1383272400000	39	0.10920185950874473	0.10803881889584513	0.0017873101054994376		5.957398440715992
1	1383273000000	39	0.30387973386004685	0.052274848528573205			5.466614342419241
1	1383273600000	39	0.08073835401865896	0.05343788914147278			4.652791329675553
1	1383274200000	39	0.19110325414030327	0.18994021352740367			5.231377524040662
1	1383274800000	39	0.10803881889584513	0.07957531340575938			5.304636403808319
1	1383275400000	39	0.1887771729145041	0.10920185950874473			5.137845723280107
1	1383276000000	39			0.0017873101054994376		4.759410612841599
1	1383276600000	0	0.0017873101054994376				
1	1383276600000	39		0.07841227279285981	0.0017873101054994376		5.0708191211595395
1	1383277200000	39		0.02730046487718618	0.0017873101054994376		5.464912530686042
1	1383277800000	0	0.003574620210998875				
1	1383277800000	39	0.052274848528573205	0.21670190728429015		0.026137424264286602	5.639305724384251
1	1383278400000	0	0.026137424264286602				
1	1383278400000	39	0.02792473436978604	0.026137424264286602	0.026137424264286602	0.026137424264286602	6.085673982439326
1	1383278400000	46					0.026137424264286602
1	1383279000000	39		0.08190139463155853			5.566708654655889
1	1383279600000	39	0.052274848528573205	0.07841227279285981			6.165078299100485
1	1383280200000	39	0.03149935458078491		0.0017873101054994376	0.07841227279285981	5.603116666805172
1	1383280800000	39	0.0017873101054994376				5.942475690379397
1	1383281400000	0	0.02730046487718618			0.052274848528573205	
1	1383281400000	39		0.008936550527497188		0.02730046487718618	5.452401359947546
1	1383282000000	39	0.026137424264286602	0.032662395193684496		0.026137424264286602	6.1509987728266955
1	1383282600000	39	0.0017873101054994376	0.003574620210998875		0.026137424264286602	5.804810325380567
1	1383283200000	0	0.02730046487718618				
1	1383283200000	39	0.02792473436978604		0.0563882398598718		5.46599007292664
1	1383283800000	0				0.02730046487718618	
1	1383283800000	39		0.02730046487718618	0.02792473436978604		5.991517912186172
1	1383284400000	0	0.052274848528573205				
1	1383284400000	39			0.08019958289835925		6.045323575703345
1	1383285000000	0	0.026137424264286602				
1	1383285000000	39	0.05343788914147278	0.052274848528573205	0.052274848528573205	0.052274848528573205	5.957483939088293
1	1383285000000	40				0.026137424264286602	
1	1383285600000	0	0.10803881889584513				
1	1383285600000	39	0.08610028433515728	0.05406215863407264	0.05343788914147278	0.08073835401865896	6.640460593426143
1	1383286200000	0	0.026137424264286602				
1	1383286200000	39	0.02730046487718618	0.0017873101054994376	0.07957531340575938	0.08019958289835925	7.0092000852653635
1	1383286800000	0	0.08073835401865896				
1	1383286800000	39	0.08136262351125882	0.05522519924697222	0.0017873101054994376	0.08136262351125882	6.160143860645488
1	1383287400000	0	0.0017873101054994376				
1	1383287400000	39	0.16683863835381624	0.02730046487718618	0.05460092975437236	0.05701250935247166	7.79788947727326
1	1383287400000	420	0.026137424264286602				
1	1383288000000	39	0.1372120922508309	0.052274848528573205	0.0017873101054994376	0.13828963449143034	7.309884732950306
1	1383288600000	0	0.05460092975437236				
1	1383288600000	39	0.0825256641241584	0.05406215863407264	0.052274848528573205	0.05701250935247165	8.01592542191505
1	1383289200000	0	0.32715230577823456				
1	1383289200000	39	0.47026509946586353	0.22572395618408747	0.10633700716264585	0.07957531340575938	9.431191468740728
1	1383289800000	0	0.11635109993074247		0.026137424264286602		
1	1383289800000	39	0.13775086337113063	0.07846023061846491	0.108663088388445	0.29216382935875096	9.08251636060311
1	1383290400000	0	0.223226878213688		0.026137424264286602	0.012511170738496063	
1	1383290400000	39	0.5095755045079411	0.18591232056840523	0.189401442407104	0.052274848528573205	8.340409652978284
1	1383291000000	0	0.27138833541096263			0.005361930316498313	
1	1383291000000	39	0.13953817347663006	0.18886267128680426	0.303965232232347	0.25177588207607393	10.518263865712981
1	1383291600000	0	0.2957384495697498	0.02730046487718618			
1	1383291600000	39	0.4055645785710944	0.5124403568540399	0.19181302200520325	0.3337627750799326	10.46374843433091
1	1383292200000	0	0.223226878213688				
1	1383292200000	355				0.026137424264286602	
1	1383292200000	39	0.5451027520477244	0.21795044626948984	0.20843758407499793	0.223226878213688	12.04465253835081
1	1383292800000	0	0.4358153941666796				
1	1383292800000	39	0.4037772684655949	0.1372120922508309	0.4554278475015683	0.36052446883681905	11.808594672848532
1	1383293400000	0	0.3063768118304463				
1	1383293400000	39	0.1788110379720126	0.24936430247797461	0.40789065979689354	0.4834380802436545	11.383993952609543
1	1383293400000	7		0.0017873101054994376			
1	1383294000000	0	0.033286664686284356				
