train_loss,val_loss,val_nrmse_loss,curr_epoch
0.04395278076019994,0.011497947157204931,0.21278702462417048,0
0.027097773339225154,0.009747986597532836,0.20521944624523134,1
0.025473429274039183,0.00931903591685415,0.2015370320264375,2
0.02458201194013754,0.03872088637215245,0.4319603150564891,3
0.024274924081046218,0.009150463888654283,0.2033378239871394,4
0.024022614882849364,0.007734635185166772,0.18747447513134535,5
0.023470664791599944,0.007570617541365087,0.18586033370603097,6
0.02352932346775289,0.007498032548191559,0.18428651784333602,7
0.023324239865301678,0.007353641993438044,0.1831329411385412,8
0.0230076604799775,0.0073274483870168034,0.1827511682186975,9
0.02254540262748421,0.00730422115773913,0.18262283436493904,10
0.022837723594630568,0.007307025031274497,0.18333571187520253,11
0.022398150157168263,0.007413415234043268,0.1847956674809483,12
0.02289316911083689,0.007079208924355936,0.1805526422695953,13
0.02261597214051597,0.007407495156420054,0.18344120833588828,14
